match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,batting_team,bowling_team,team1_score,team2_score,team1_wickets,team2_wickets,team1_overs,team2_overs,match_winner,win_by_runs,win_by_wickets,player_name,player_team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,overs_bowled,wickets_taken,runs_conceded,economy_rate,player_of_match
1111,2016,2016-05-08,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,137,172,8,2,20.0,15.0,Sunrisers Hyderabad,0,8,Yashasvi Jaiswal,Rajasthan Royals,Batsman,0,2,0,0,0.0,0.0,0,0,,0
1248,2018,2018-05-15,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,136,187,4,0,20.0,19.3,Rajasthan Royals,0,10,Shimron Hetmyer,Rajasthan Royals,Batsman,25,25,1,0,100.0,0.0,0,0,,0
1411,2021,2021-04-10,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,164,158,5,4,20.0,20.0,Rajasthan Royals,6,0,Trent Boult,Rajasthan Royals,Bowler,2,4,0,0,50.0,4.0,0,42,10.5,0
1189,2017,2017-05-22,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,167,212,6,4,20.0,19.6,Mumbai Indians,0,6,Mitchell Marsh,Delhi Capitals,All-Rounder,3,3,0,0,100.0,0.0,0,0,,0
1187,2017,2017-05-21,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bangalore,Kolkata Knight Riders,184,107,3,5,20.0,20.0,Royal Challengers Bangalore,77,0,Anuj Rawat,Royal Challengers Bangalore,WK-Batsman,9,9,1,0,100.0,0.0,0,0,,0
1127,2016,2016-05-24,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,158,178,3,1,20.0,17.1,Royal Challengers Bangalore,0,9,Mohammed Siraj,Royal Challengers Bangalore,Bowler,6,4,0,0,150.0,2.0,0,6,3.0,1
1450,2021,2021-05-19,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Royal Challengers Bangalore,Rajasthan Royals,182,108,8,5,20.0,20.0,Royal Challengers Bangalore,74,0,Jos Buttler,Rajasthan Royals,WK-Batsman,1,1,0,0,100.0,0.0,0,0,,0
1459,2022,2022-03-29,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,163,126,9,6,20.0,20.0,Mumbai Indians,37,0,Suryakumar Yadav,Mumbai Indians,Batsman,9,9,0,0,100.0,0.0,0,0,,0
1159,2017,2017-04-23,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,158,176,9,7,20.0,15.9,Delhi Capitals,0,3,Rilee Rossouw,Delhi Capitals,Batsman,13,13,1,0,100.0,0.0,0,0,,0
1165,2017,2017-04-28,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,185,125,6,10,20.0,20.0,Chennai Super Kings,60,0,Arshdeep Singh,Punjab Kings,Bowler,0,0,0,0,0.0,4.0,0,33,8.25,0
1169,2017,2017-05-03,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,Punjab Kings,186,133,7,6,20.0,20.0,Rajasthan Royals,53,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,8,9,0,0,88.89,4.0,0,26,6.5,0
1143,2017,2017-04-07,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,220,169,6,10,20.0,20.0,Chennai Super Kings,51,0,Matheesha Pathirana,Chennai Super Kings,Bowler,5,6,0,0,83.33,4.0,1,28,7.0,0
1124,2016,2016-05-21,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,179,167,10,5,20.0,20.0,Royal Challengers Bangalore,12,0,Shahbaz Ahmed,Royal Challengers Bangalore,All-Rounder,12,12,1,0,100.0,3.0,0,26,8.67,0
1157,2017,2017-04-20,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,134,158,4,1,20.0,17.5,Chennai Super Kings,0,9,Lalit Yadav,Delhi Capitals,All-Rounder,6,6,0,0,100.0,0.0,0,0,,0
1049,2015,2015-05-13,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Royal Challengers Bangalore,128,171,5,6,20.0,18.1,Royal Challengers Bangalore,0,4,Venkatesh Iyer,Kolkata Knight Riders,All-Rounder,18,18,0,1,100.0,4.0,0,27,6.75,0
1064,2015,2015-05-28,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,164,127,4,4,20.0,20.0,Sunrisers Hyderabad,37,0,Kartik Tyagi,Sunrisers Hyderabad,Bowler,14,9,0,0,155.56,2.0,2,8,4.0,0
1387,2020,2020-05-26,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,157,111,4,9,20.0,20.0,Delhi Capitals,46,0,Axar Patel,Delhi Capitals,All-Rounder,40,40,3,2,100.0,3.0,2,20,6.67,0
1425,2021,2021-04-24,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,195,154,9,6,20.0,20.0,Mumbai Indians,41,0,Nitish Rana,Kolkata Knight Riders,Batsman,5,6,0,0,83.33,0.0,0,0,,0
1056,2015,2015-05-20,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Royal Challengers Bangalore,158,165,4,7,20.0,15.7,Royal Challengers Bangalore,0,3,Harshal Patel,Royal Challengers Bangalore,Bowler,10,2,0,0,500.0,4.0,2,43,10.75,0
1564,2023,2023-05-04,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,218,150,10,6,20.0,20.0,Chennai Super Kings,68,0,Tushar Deshpande,Chennai Super Kings,Bowler,30,6,0,0,500.0,3.0,1,24,8.0,0
1513,2022,2022-05-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,186,193,4,6,20.0,16.1,Chennai Super Kings,0,4,Moeen Ali,Chennai Super Kings,All-Rounder,1,1,0,0,100.0,2.0,1,11,5.5,0
1264,2019,2019-03-30,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Punjab Kings,160,144,4,4,20.0,20.0,Delhi Capitals,16,0,Axar Patel,Delhi Capitals,All-Rounder,1,1,0,0,100.0,0.0,0,0,,0
1167,2017,2017-05-01,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,145,166,10,5,20.0,19.7,Delhi Capitals,0,5,Rajat Patidar,Royal Challengers Bangalore,Batsman,4,4,0,0,100.0,0.0,0,0,,0
1524,2022,2022-06-03,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Chennai Super Kings,189,173,3,3,20.0,20.0,Royal Challengers Bangalore,16,0,Ruturaj Gaikwad,Chennai Super Kings,Batsman,7,7,0,0,100.0,0.0,0,0,,0
1410,2021,2021-04-09,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,195,158,5,3,20.0,20.0,Sunrisers Hyderabad,37,0,Harshal Patel,Royal Challengers Bangalore,Bowler,16,10,0,0,160.0,4.0,3,43,10.75,0
1259,2019,2019-03-25,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,185,164,6,4,20.0,20.0,Kolkata Knight Riders,21,0,Andre Russell,Kolkata Knight Riders,All-Rounder,5,5,0,0,100.0,3.0,0,31,10.33,1
1567,2023,2023-05-07,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,183,154,4,10,20.0,20.0,Chennai Super Kings,29,0,Dwayne Bravo,Chennai Super Kings,All-Rounder,2,2,0,0,100.0,0.0,0,0,,0
1397,2021,2021-03-26,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,143,122,9,10,20.0,20.0,Sunrisers Hyderabad,21,0,Abhishek Sharma,Sunrisers Hyderabad,All-Rounder,4,4,0,0,100.0,4.0,0,31,7.75,0
1298,2019,2019-05-04,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,182,134,5,3,20.0,20.0,Royal Challengers Bangalore,48,0,Rilee Rossouw,Delhi Capitals,Batsman,5,5,0,0,100.0,0.0,0,0,,0
1410,2021,2021-04-09,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,195,158,5,3,20.0,20.0,Sunrisers Hyderabad,37,0,Aiden Markram,Sunrisers Hyderabad,All-Rounder,59,64,6,3,92.19,2.0,0,24,12.0,0
1504,2022,2022-05-13,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,127,163,4,5,20.0,17.7,Sunrisers Hyderabad,0,5,Kartik Tyagi,Sunrisers Hyderabad,Bowler,4,9,0,0,44.44,3.0,2,28,9.33,1
1364,2020,2020-05-02,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,Chennai Super Kings,188,225,3,9,20.0,18.7,Chennai Super Kings,0,1,Moeen Ali,Chennai Super Kings,All-Rounder,20,20,1,1,100.0,1.0,0,8,8.0,0
1339,2020,2020-04-07,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Delhi Capitals,132,141,9,9,20.0,15.9,Delhi Capitals,0,1,Trent Boult,Mumbai Indians,Bowler,7,1,0,0,700.0,2.0,0,7,3.5,0
1046,2015,2015-05-10,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,146,191,10,6,20.0,18.6,Delhi Capitals,0,4,Kuldeep Yadav,Delhi Capitals,Bowler,8,2,0,0,400.0,2.0,3,16,8.0,0
1223,2018,2018-04-20,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Mumbai Indians,Punjab Kings,bat,Punjab Kings,Mumbai Indians,177,127,5,3,20.0,20.0,Punjab Kings,50,0,Arshdeep Singh,Punjab Kings,Bowler,2,7,0,0,28.57,2.0,2,7,3.5,0
1526,2023,2023-03-26,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Delhi Capitals,211,215,4,5,20.0,18.6,Delhi Capitals,0,5,Shahbaz Ahmed,Royal Challengers Bangalore,All-Rounder,8,8,0,0,100.0,1.0,0,3,3.0,0
1262,2019,2019-03-29,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,147,118,5,9,20.0,20.0,Sunrisers Hyderabad,29,0,Kartik Tyagi,Sunrisers Hyderabad,Bowler,5,1,0,0,500.0,2.0,1,22,11.0,0
1127,2016,2016-05-24,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,158,178,3,1,20.0,17.1,Royal Challengers Bangalore,0,9,Dhruv Jurel,Rajasthan Royals,WK-Batsman,17,17,1,1,100.0,0.0,0,0,,0
1337,2020,2020-04-05,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,189,156,5,3,20.0,20.0,Punjab Kings,33,0,Rahul Chahar,Punjab Kings,Bowler,0,0,0,0,0.0,4.0,1,47,11.75,1
1418,2021,2021-04-17,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,163,162,10,3,20.0,20.0,Chennai Super Kings,1,0,Deepak Chahar,Chennai Super Kings,Bowler,11,10,0,0,110.0,4.0,1,37,9.25,0
1452,2021,2021-05-21,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,Punjab Kings,157,166,9,7,20.0,19.6,Punjab Kings,0,3,Nitish Rana,Kolkata Knight Riders,Batsman,42,50,4,2,84.0,0.0,0,0,,0
1318,2019,2019-05-24,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,190,175,3,4,20.0,20.0,Rajasthan Royals,15,0,R Ashwin,Rajasthan Royals,All-Rounder,5,5,0,0,100.0,2.0,0,13,6.5,0
1006,2015,2015-04-01,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,175,171,5,4,20.0,20.0,Sunrisers Hyderabad,4,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,7,9,0,0,77.78,4.0,1,39,9.75,0
1281,2019,2019-04-16,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,207,163,4,3,20.0,20.0,Chennai Super Kings,44,0,Ambati Rayudu,Chennai Super Kings,Batsman,25,30,3,2,83.33,0.0,0,0,,0
1097,2016,2016-04-23,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,192,169,10,3,20.0,20.0,Royal Challengers Bangalore,23,0,Quinton de Kock,Mumbai Indians,WK-Batsman,0,4,0,0,0.0,0.0,0,0,,0
1192,2017,2017-05-25,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,167,150,8,7,20.0,20.0,Mumbai Indians,17,0,Quinton de Kock,Mumbai Indians,WK-Batsman,3,3,0,0,,0.0,0,0,,0
1323,2019,2019-05-28,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,177,166,4,8,20.0,20.0,Rajasthan Royals,11,0,Glenn Maxwell,Royal Challengers Bangalore,All-Rounder,2,2,0,0,100.0,0.0,0,0,,0
1365,2020,2020-05-03,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,191,177,5,8,20.0,20.0,Sunrisers Hyderabad,14,0,Ishan Kishan,Mumbai Indians,WK-Batsman,3,3,0,0,100.0,0.0,0,0,,0
1547,2023,2023-04-16,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,145,139,9,8,20.0,20.0,Mumbai Indians,6,0,Hardik Pandya,Mumbai Indians,All-Rounder,16,16,1,0,100.0,1.0,2,18,18.0,0
1210,2018,2018-04-07,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,177,207,7,3,20.0,17.6,Chennai Super Kings,0,7,Devon Conway,Chennai Super Kings,WK-Batsman,2,2,0,0,100.0,0.0,0,0,,0
1396,2021,2021-03-25,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Punjab Kings,bat,Punjab Kings,Mumbai Indians,159,166,7,2,20.0,18.3,Mumbai Indians,0,8,Quinton de Kock,Mumbai Indians,WK-Batsman,12,12,1,1,100.0,0.0,0,0,,0
1522,2022,2022-05-31,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Sunrisers Hyderabad,166,209,9,7,20.0,19.6,Sunrisers Hyderabad,0,3,Mohammed Siraj,Royal Challengers Bangalore,Bowler,3,10,0,0,30.0,3.0,1,19,6.33,0
1397,2021,2021-03-26,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,143,122,9,10,20.0,20.0,Sunrisers Hyderabad,21,0,Kartik Tyagi,Sunrisers Hyderabad,Bowler,0,0,0,0,0.0,3.0,1,26,8.67,0
1319,2019,2019-05-24,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,Punjab Kings,160,141,5,4,20.0,20.0,Delhi Capitals,19,0,Anrich Nortje,Delhi Capitals,Bowler,1,3,0,0,33.33,3.0,0,33,11.0,0
1505,2022,2022-05-14,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Rajasthan Royals,175,162,8,9,20.0,20.0,Royal Challengers Bangalore,13,0,Yashasvi Jaiswal,Rajasthan Royals,Batsman,6,6,0,0,100.0,0.0,0,0,,0
1550,2023,2023-04-20,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,178,153,7,10,20.0,20.0,Mumbai Indians,25,0,Sanju Samson,Rajasthan Royals,WK-Batsman,60,60,6,3,100.0,0.0,0,0,,0
1242,2018,2018-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,178,131,3,4,20.0,20.0,Delhi Capitals,47,0,Khaleel Ahmed,Delhi Capitals,Bowler,3,10,0,0,30.0,3.0,1,36,12.0,1
1536,2023,2023-04-05,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,113,168,7,7,20.0,19.8,Punjab Kings,0,3,Ruturaj Gaikwad,Chennai Super Kings,Batsman,1,1,0,0,100.0,0.0,0,0,,0
1096,2016,2016-04-22,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,188,186,5,6,20.0,20.0,Delhi Capitals,2,0,Abhishek Sharma,Sunrisers Hyderabad,All-Rounder,5,5,0,0,100.0,1.0,1,17,17.0,0
1163,2017,2017-04-27,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,155,146,9,4,20.0,20.0,Punjab Kings,9,0,Sam Curran,Punjab Kings,All-Rounder,1,1,0,0,100.0,0.0,0,0,,0
1007,2015,2015-04-02,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,Punjab Kings,202,135,9,7,20.0,20.0,Delhi Capitals,67,0,Nathan Ellis,Punjab Kings,Bowler,2,7,0,0,28.57,4.0,1,39,9.75,0
1162,2017,2017-04-25,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,156,138,4,5,20.0,20.0,Kolkata Knight Riders,18,0,Andre Russell,Kolkata Knight Riders,All-Rounder,5,5,0,0,100.0,3.0,2,26,8.67,0
1089,2016,2016-04-15,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,151,150,10,10,20.0,20.0,Sunrisers Hyderabad,1,0,Washington Sundar,Sunrisers Hyderabad,All-Rounder,29,29,1,1,100.0,4.0,0,34,8.5,0
1369,2020,2020-05-08,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,184,162,10,7,20.0,20.0,Sunrisers Hyderabad,22,0,Bhuvneshwar Kumar,Sunrisers Hyderabad,Bowler,1,2,0,0,50.0,2.0,1,15,7.5,0
1302,2019,2019-05-08,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,205,186,6,7,20.0,20.0,Royal Challengers Bangalore,19,0,Arshdeep Singh,Punjab Kings,Bowler,9,2,0,0,450.0,2.0,0,24,12.0,0
1568,2023,2023-05-07,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,Punjab Kings,181,162,9,8,20.0,20.0,Mumbai Indians,19,0,Arshdeep Singh,Punjab Kings,Bowler,5,2,0,0,250.0,2.0,0,25,12.5,0
1048,2015,2015-05-12,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,147,169,10,7,20.0,15.0,Mumbai Indians,0,3,Jasprit Bumrah,Mumbai Indians,Bowler,3,2,0,0,150.0,2.0,1,27,13.5,0
1275,2019,2019-04-10,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,168,169,3,7,20.0,19.1,Mumbai Indians,0,3,Piyush Chawla,Mumbai Indians,Bowler,3,7,0,0,42.86,2.0,0,12,6.0,0
1242,2018,2018-05-09,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,178,131,3,4,20.0,20.0,Delhi Capitals,47,0,Yuzvendra Chahal,Rajasthan Royals,Bowler,11,8,0,0,137.5,3.0,0,21,7.0,0
1093,2016,2016-04-19,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,159,152,10,7,20.0,20.0,Mumbai Indians,7,0,Ishan Kishan,Mumbai Indians,WK-Batsman,64,64,9,1,100.0,0.0,0,0,,0
1193,2017,2017-05-26,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,168,170,6,6,20.0,15.3,Mumbai Indians,0,4,Marco Jansen,Sunrisers Hyderabad,All-Rounder,30,33,1,1,90.91,1.0,0,12,12.0,0
1361,2020,2020-04-29,"MA Chidambaram Stadium, Chennai",Chennai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,197,198,9,9,20.0,15.2,Chennai Super Kings,0,1,Nitish Rana,Kolkata Knight Riders,Batsman,2,2,0,0,100.0,0.0,0,0,,0
1229,2018,2018-04-25,"Rajiv Gandhi International Stadium, Hyderabad",Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,161,126,8,6,20.0,20.0,Rajasthan Royals,35,0,Mayank Agarwal,Sunrisers Hyderabad,Batsman,19,19,2,0,100.0,0.0,0,0,,0
1561,2023,2023-05-01,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,139,165,4,5,20.0,17.4,Punjab Kings,0,5,Anuj Rawat,Royal Challengers Bangalore,WK-Batsman,7,7,0,0,100.0,0.0,0,0,,0
1056,2015,2015-05-20,"M. Chinnaswamy Stadium, Bangalore",Bangalore,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Royal Challengers Bangalore,158,165,4,7,20.0,15.7,Royal Challengers Bangalore,0,3,David Warner,Delhi Capitals,Batsman,2,2,0,0,100.0,0.0,0,0,,0
1425,2021,2021-04-24,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,195,154,9,6,20.0,20.0,Mumbai Indians,41,0,Tim Southee,Kolkata Knight Riders,Bowler,0,0,0,0,0.0,2.0,1,8,4.0,0
1284,2019,2019-04-19,"Punjab Cricket Association Stadium, Mohali",Mohali,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,160,159,8,4,20.0,20.0,Punjab Kings,1,0,Andre Russell,Kolkata Knight Riders,All-Rounder,4,4,0,0,100.0,0.0,0,0,,0
1170,2017,2017-05-03,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,163,167,3,5,20.0,18.8,Mumbai Indians,0,5,Kieron Pollard,Mumbai Indians,All-Rounder,11,11,0,0,100.0,3.0,0,24,8.0,1
1311,2019,2019-05-16,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,171,149,7,9,20.0,20.0,Chennai Super Kings,22,0,Shivam Dube,Chennai Super Kings,All-Rounder,63,63,6,1,100.0,1.0,0,6,6.0,0
